Dates,Import,Export,Production
2017-04-07,14602.807625649913,64373.82495667244,49514.24956672443
2017-04-08,14573.928942807626,64291.40381282495,49426.038128249565
2017-04-09,14545.05025996534,64208.98266897747,49337.826689774694
2017-04-10,14516.171577123052,64126.56152512998,49249.61525129983
2017-04-11,14487.292894280763,64044.1403812825,49161.40381282495
2017-04-12,14458.414211438476,63961.71923743501,49073.19237435009
2017-04-13,14429.535528596187,63879.29809358752,48984.98093587521
2017-04-14,14400.6568457539,63796.876949740035,48896.769497400346
2017-04-15,14371.77816291161,63714.45580589255,48808.558058925475
2017-04-16,14342.899480069324,63632.03466204506,48720.346620450604
2017-04-17,14314.020797227036,63549.61351819758,48632.13518197574
2017-04-18,14285.14211438475,63467.19237435009,48543.92374350087
2017-04-19,14256.263431542462,63384.7712305026,48455.712305026
2017-04-20,14227.384748700175,63302.35008665512,48367.50086655113
2017-04-21,14198.506065857884,63219.92894280762,48279.289428076256
2017-04-22,14169.627383015597,63137.507798960134,48191.077989601385
2017-04-23,14140.74870017331,63055.08665511265,48102.86655112651
2017-04-24,14111.870017331023,62972.665511265164,48014.65511265164
2017-04-25,14082.991334488735,62890.244367417676,47926.44367417678
2017-04-26,14054.112651646448,62807.823223570194,47838.232235701915
2017-04-27,14025.233968804161,62725.402079722706,47750.02079722704
2017-04-28,13996.35528596187,62642.98093587521,47661.80935875216
2017-04-29,13967.476603119583,62560.55979202773,47573.597920277294
2017-04-30,13938.597920277296,62478.13864818024,47485.38648180243
2017-05-01,13909.719237435009,62395.71750433275,47397.17504332755
2017-05-02,13880.84055459272,62313.29636048527,47308.96360485269
2017-05-03,13851.961871750435,62230.87521663778,47220.75216637782
2017-05-04,13823.083188908146,62148.4540727903,47132.54072790295
2017-05-05,13794.204506065858,62066.03292894281,47044.329289428075
2017-05-06,13765.32582322357,61983.611785095316,46956.117850953204
2017-05-07,13736.447140381282,61901.190641247835,46867.90641247833
2017-05-08,13707.568457538993,61818.769497400346,46779.69497400347
2017-05-09,13678.689774696706,61736.34835355286,46691.48353552859
2017-05-10,13649.811091854419,61653.927209705376,46603.27209705373
2017-05-11,13620.932409012132,61571.50606585789,46515.060658578856
2017-05-12,13592.053726169845,61489.0849220104,46426.84922010399
2017-05-13,13563.175043327556,61406.66377816291,46338.637781629106
2017-05-14,13534.296360485268,61324.24263431542,46250.42634315424
2017-05-15,13505.417677642981,61241.82149046793,46162.21490467938
2017-05-16,13476.538994800694,61159.40034662045,46074.00346620451
2017-05-17,13447.660311958407,61076.97920277296,45985.792027729636
2017-05-18,13418.781629116118,60994.558058925475,45897.580589254765
2017-05-19,13389.90294627383,60912.136915077994,45809.3691507799
2017-05-20,13361.024263431544,60829.715771230505,45721.15771230503
2017-05-21,13332.145580589255,60747.29462738301,45632.94627383015
2017-05-22,13303.266897746966,60664.87348353553,45544.73483535528
2017-05-23,13274.38821490468,60582.45233968804,45456.52339688042
2017-05-24,13245.509532062391,60500.03119584055,45368.311958405546
2017-05-25,13216.630849220104,60417.61005199307,45280.10051993068
2017-05-26,13187.752166377817,60335.18890814558,45191.8890814558
2017-05-27,13158.87348353553,60252.7677642981,45103.67764298094
2017-05-28,13129.994800693239,60170.346620450604,45015.46620450606
2017-05-29,13101.116117850952,60087.925476603115,44927.2547660312
2017-05-30,13072.237435008665,60005.50433275563,44839.04332755632
2017-05-31,13043.358752166378,59923.083188908146,44750.831889081455
2017-06-01,13014.48006932409,59840.66204506066,44662.620450606584
2017-06-02,12985.601386481803,59758.240901213176,44574.40901213172
2017-06-03,12956.722703639516,59675.81975736569,44486.19757365684
