Country or Area,Year,Area,Sex,Age,Record Type,Reliability,Source Year,Value,Value Footnotes
Japan,2015,Total,Male,40 - 44,Census - de jure - complete tabulation,"Final figure, complete",2017,4914018,1
Japan,2015,Total,Male,40 - 44,Estimate - de jure,"Final figure, complete",2016,4956000,"1,2,4"
Japan,2015,Total,Male,41,Census - de jure - complete tabulation,"Final figure, complete",2017,997639,1
Japan,2015,Total,Male,42,Census - de jure - complete tabulation,"Final figure, complete",2017,1011220,1
Japan,2015,Total,Male,43,Census - de jure - complete tabulation,"Final figure, complete",2017,994781,1
Japan,2015,Total,Male,44,Census - de jure - complete tabulation,"Final figure, complete",2017,966224,1
Japan,2015,Total,Male,45,Census - de jure - complete tabulation,"Final figure, complete",2017,936899,1
Japan,2015,Total,Male,45 - 49,Census - de jure - complete tabulation,"Final figure, complete",2017,4354877,1
Japan,2015,Total,Male,45 - 49,Estimate - de jure,"Final figure, complete",2016,4380000,"1,2,4"
Japan,2015,Total,Male,46,Census - de jure - complete tabulation,"Final figure, complete",2017,920877,1
Japan,2015,Total,Male,47,Census - de jure - complete tabulation,"Final figure, complete",2017,899784,1
Japan,2015,Total,Male,48,Census - de jure - complete tabulation,"Final figure, complete",2017,898229,1
Japan,2015,Total,Male,49,Census - de jure - complete tabulation,"Final figure, complete",2017,699088,1
Japan,2015,Total,Male,50,Census - de jure - complete tabulation,"Final figure, complete",2017,863615,1
Japan,2015,Total,Male,50 - 54,Census - de jure - complete tabulation,"Final figure, complete",2017,3968311,1
Japan,2015,Total,Male,50 - 54,Estimate - de jure,"Final figure, complete",2016,3959000,"1,2,4"
Japan,2015,Total,Male,51,Census - de jure - complete tabulation,"Final figure, complete",2017,808872,1
Japan,2015,Total,Male,52,Census - de jure - complete tabulation,"Final figure, complete",2017,787394,1
Japan,2015,Total,Male,53,Census - de jure - complete tabulation,"Final figure, complete",2017,760465,1
Japan,2015,Total,Male,54,Census - de jure - complete tabulation,"Final figure, complete",2017,747965,1
Japan,2015,Total,Male,55,Census - de jure - complete tabulation,"Final figure, complete",2017,750627,1
Japan,2015,Total,Male,55 - 59,Census - de jure - complete tabulation,"Final figure, complete",2017,3729523,1
Japan,2015,Total,Male,55 - 59,Estimate - de jure,"Final figure, complete",2016,3763000,"1,2,4"
Japan,2015,Total,Male,56,Census - de jure - complete tabulation,"Final figure, complete",2017,764221,1
Japan,2015,Total,Male,57,Census - de jure - complete tabulation,"Final figure, complete",2017,740862,1
Japan,2015,Total,Male,58,Census - de jure - complete tabulation,"Final figure, complete",2017,719326,1
Japan,2015,Total,Male,59,Census - de jure - complete tabulation,"Final figure, complete",2017,754487,1
Japan,2015,Total,Male,60,Census - de jure - complete tabulation,"Final figure, complete",2017,779239,1
Japan,2015,Total,Male,60 - 64,Census - de jure - complete tabulation,"Final figure, complete",2017,4151119,1
Japan,2015,Total,Male,60 - 64,Estimate - de jure,"Final figure, complete",2016,4224000,"1,2,4"
Japan,2015,Total,Male,61,Census - de jure - complete tabulation,"Final figure, complete",2017,776097,1
Japan,2015,Total,Male,62,Census - de jure - complete tabulation,"Final figure, complete",2017,820184,1
Japan,2015,Total,Male,63,Census - de jure - complete tabulation,"Final figure, complete",2017,864252,1
Japan,2015,Total,Male,64,Census - de jure - complete tabulation,"Final figure, complete",2017,911347,1
Japan,2015,Total,Male,65,Census - de jure - complete tabulation,"Final figure, complete",2017,972084,1
Japan,2015,Total,Male,65 - 69,Census - de jure - complete tabulation,"Final figure, complete",2017,4659662,1
Japan,2015,Total,Male,65 - 69,Estimate - de jure,"Final figure, complete",2016,4619000,"1,2,4"
Japan,2015,Total,Male,66,Census - de jure - complete tabulation,"Final figure, complete",2017,1058636,1
Japan,2015,Total,Male,67,Census - de jure - complete tabulation,"Final figure, complete",2017,1041367,1
Japan,2015,Total,Male,68,Census - de jure - complete tabulation,"Final figure, complete",2017,982794,1
Japan,2015,Total,Male,69,Census - de jure - complete tabulation,"Final figure, complete",2017,604781,1
Japan,2015,Total,Male,70,Census - de jure - complete tabulation,"Final figure, complete",2017,637232,1
Japan,2015,Total,Male,70 - 74,Census - de jure - complete tabulation,"Final figure, complete",2017,3582440,1
Japan,2015,Total,Male,70 - 74,Estimate - de jure,"Final figure, complete",2016,3636000,"1,2,4"
Japan,2015,Total,Male,71,Census - de jure - complete tabulation,"Final figure, complete",2017,765578,1
Japan,2015,Total,Male,72,Census - de jure - complete tabulation,"Final figure, complete",2017,732095,1
Japan,2015,Total,Male,73,Census - de jure - complete tabulation,"Final figure, complete",2017,740270,1
Japan,2015,Total,Male,74,Census - de jure - complete tabulation,"Final figure, complete",2017,707265,1
Japan,2015,Total,Male,75,Census - de jure - complete tabulation,"Final figure, complete",2017,628530,1
Japan,2015,Total,Male,75 - 79,Census - de jure - complete tabulation,"Final figure, complete",2017,2787417,1
Japan,2015,Total,Male,75 - 79,Estimate - de jure,"Final figure, complete",2016,2806000,"1,2,4"
Japan,2015,Total,Male,76,Census - de jure - complete tabulation,"Final figure, complete",2017,533884,1
Japan,2015,Total,Male,77,Census - de jure - complete tabulation,"Final figure, complete",2017,551102,1
Japan,2015,Total,Male,78,Census - de jure - complete tabulation,"Final figure, complete",2017,547285,1
Japan,2015,Total,Male,79,Census - de jure - complete tabulation,"Final figure, complete",2017,526616,1
Japan,2015,Total,Male,80,Census - de jure - complete tabulation,"Final figure, complete",2017,477824,1
Japan,2015,Total,Male,80 - 84,Census - de jure - complete tabulation,"Final figure, complete",2017,1994326,1
Japan,2015,Total,Male,80 - 84,Estimate - de jure,"Final figure, complete",2016,1997000,"1,2,4"
Japan,2015,Total,Male,81,Census - de jure - complete tabulation,"Final figure, complete",2017,427524,1
Japan,2015,Total,Male,82,Census - de jure - complete tabulation,"Final figure, complete",2017,400898,1
Japan,2015,Total,Male,83,Census - de jure - complete tabulation,"Final figure, complete",2017,364913,1
Japan,2015,Total,Male,84,Census - de jure - complete tabulation,"Final figure, complete",2017,323167,1
Japan,2015,Total,Male,85,Census - de jure - complete tabulation,"Final figure, complete",2017,277905,1
Japan,2015,Total,Male,85 - 89,Census - de jure - complete tabulation,"Final figure, complete",2017,1056641,1
Japan,2015,Total,Male,85 - 89,Estimate - de jure,"Final figure, complete",2016,1066000,"1,2,4"
Japan,2015,Total,Male,86,Census - de jure - complete tabulation,"Final figure, complete",2017,243196,1
Japan,2015,Total,Male,87,Census - de jure - complete tabulation,"Final figure, complete",2017,210328,1
Japan,2015,Total,Male,88,Census - de jure - complete tabulation,"Final figure, complete",2017,177750,1
Japan,2015,Total,Male,89,Census - de jure - complete tabulation,"Final figure, complete",2017,147462,1
Japan,2015,Total,Male,90,Census - de jure - complete tabulation,"Final figure, complete",2017,113513,1
Japan,2015,Total,Male,90 - 94,Census - de jure - complete tabulation,"Final figure, complete",2017,333335,1
Japan,2015,Total,Male,90 - 94,Estimate - de jure,"Final figure, complete",2016,337000,"1,2,4"
Japan,2015,Total,Male,91,Census - de jure - complete tabulation,"Final figure, complete",2017,83931,1
Japan,2015,Total,Male,92,Census - de jure - complete tabulation,"Final figure, complete",2017,60680,1
Japan,2015,Total,Male,93,Census - de jure - complete tabulation,"Final figure, complete",2017,43318,1
Japan,2015,Total,Male,94,Census - de jure - complete tabulation,"Final figure, complete",2017,31893,1
Japan,2015,Total,Male,95,Census - de jure - complete tabulation,"Final figure, complete",2017,24835,1
Japan,2015,Total,Male,95 - 99,Census - de jure - complete tabulation,"Final figure, complete",2017,63265,1
Japan,2015,Total,Male,95 - 99,Estimate - de jure,"Final figure, complete",2016,68000,"1,2,4"
Japan,2015,Total,Male,96,Census - de jure - complete tabulation,"Final figure, complete",2017,14809,1
Japan,2015,Total,Male,97,Census - de jure - complete tabulation,"Final figure, complete",2017,10882,1
Japan,2015,Total,Male,98,Census - de jure - complete tabulation,"Final figure, complete",2017,7540,1
Japan,2015,Total,Male,99,Census - de jure - complete tabulation,"Final figure, complete",2017,5199,1
Japan,2015,Total,Male,100 +,Census - de jure - complete tabulation,"Final figure, complete",2017,8383,1
Japan,2015,Total,Male,100 +,Estimate - de jure,"Final figure, complete",2016,8000,"1,2,4"
Japan,2015,Total,Male,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2017,828411,1
Japan,2015,Total,Female,Total,Census - de jure - complete tabulation,"Final figure, complete",2017,65253007,1
Japan,2015,Total,Female,Total,Estimate - de jure,"Final figure, complete",2016,65230000,"1,2,4"
Japan,2015,Total,Female,0,Census - de jure - complete tabulation,"Final figure, complete",2017,468544,1
Japan,2015,Total,Female,0 - 4,Census - de jure - complete tabulation,"Final figure, complete",2017,2436785,1
Japan,2015,Total,Female,0 - 4,Estimate - de jure,"Final figure, complete",2016,2533000,"1,2,4"
Japan,2015,Total,Female,1,Census - de jure - complete tabulation,"Final figure, complete",2017,473524,1
Japan,2015,Total,Female,2,Census - de jure - complete tabulation,"Final figure, complete",2017,492351,1
Japan,2015,Total,Female,3,Census - de jure - complete tabulation,"Final figure, complete",2017,494877,1
Japan,2015,Total,Female,4,Census - de jure - complete tabulation,"Final figure, complete",2017,507489,1
Japan,2015,Total,Female,5,Census - de jure - complete tabulation,"Final figure, complete",2017,508688,1
Japan,2015,Total,Female,9-May,Census - de jure - complete tabulation,"Final figure, complete",2017,2585196,1
Japan,2015,Total,Female,9-May,Estimate - de jure,"Final figure, complete",2016,2589000,"1,2,4"
Japan,2015,Total,Female,6,Census - de jure - complete tabulation,"Final figure, complete",2017,514398,1
Japan,2015,Total,Female,7,Census - de jure - complete tabulation,"Final figure, complete",2017,524514,1
Japan,2015,Total,Female,8,Census - de jure - complete tabulation,"Final figure, complete",2017,520353,1
Japan,2015,Total,Female,9,Census - de jure - complete tabulation,"Final figure, complete",2017,517243,1
Japan,2015,Total,Female,10,Census - de jure - complete tabulation,"Final figure, complete",2017,517942,1
Japan,2015,Total,Female,14-Oct,Census - de jure - complete tabulation,"Final figure, complete",2017,2731293,1
Japan,2015,Total,Female,14-Oct,Estimate - de jure,"Final figure, complete",2016,2751000,"1,2,4"
Japan,2015,Total,Female,11,Census - de jure - complete tabulation,"Final figure, complete",2017,536997,1
Japan,2015,Total,Female,12,Census - de jure - complete tabulation,"Final figure, complete",2017,545320,1
Japan,2015,Total,Female,13,Census - de jure - complete tabulation,"Final figure, complete",2017,561721,1
Japan,2015,Total,Female,14,Census - de jure - complete tabulation,"Final figure, complete",2017,569313,1
Japan,2015,Total,Female,15,Census - de jure - complete tabulation,"Final figure, complete",2017,580245,1
Japan,2015,Total,Female,15 - 19,Census - de jure - complete tabulation,"Final figure, complete",2017,2922972,1
Japan,2015,Total,Female,15 - 19,Estimate - de jure,"Final figure, complete",2016,2921000,"1,2,4"
Japan,2015,Total,Female,16,Census - de jure - complete tabulation,"Final figure, complete",2017,581786,1
Japan,2015,Total,Female,17,Census - de jure - complete tabulation,"Final figure, complete",2017,590136,1
Japan,2015,Total,Female,18,Census - de jure - complete tabulation,"Final figure, complete",2017,588423,1
Japan,2015,Total,Female,19,Census - de jure - complete tabulation,"Final figure, complete",2017,582382,1
Japan,2015,Total,Female,20,Census - de jure - complete tabulation,"Final figure, complete",2017,590999,1
Japan,2015,Total,Female,20 - 24,Census - de jure - complete tabulation,"Final figure, complete",2017,2921735,1
Japan,2015,Total,Female,20 - 24,Estimate - de jure,"Final figure, complete",2016,3028000,"1,2,4"
Japan,2015,Total,Female,21,Census - de jure - complete tabulation,"Final figure, complete",2017,586960,1
Japan,2015,Total,Female,22,Census - de jure - complete tabulation,"Final figure, complete",2017,575793,1
Japan,2015,Total,Female,23,Census - de jure - complete tabulation,"Final figure, complete",2017,584220,1
Japan,2015,Total,Female,24,Census - de jure - complete tabulation,"Final figure, complete",2017,583763,1
Japan,2015,Total,Female,25,Census - de jure - complete tabulation,"Final figure, complete",2017,596497,1
Japan,2015,Total,Female,25 - 29,Census - de jure - complete tabulation,"Final figure, complete",2017,3153895,1
Japan,2015,Total,Female,25 - 29,Estimate - de jure,"Final figure, complete",2016,3204000,"1,2,4"
Japan,2015,Total,Female,26,Census - de jure - complete tabulation,"Final figure, complete",2017,611419,1
Japan,2015,Total,Female,27,Census - de jure - complete tabulation,"Final figure, complete",2017,631629,1
Japan,2015,Total,Female,28,Census - de jure - complete tabulation,"Final figure, complete",2017,651192,1
Japan,2015,Total,Female,29,Census - de jure - complete tabulation,"Final figure, complete",2017,663158,1
Japan,2015,Total,Female,30,Census - de jure - complete tabulation,"Final figure, complete",2017,692947,1
Japan,2015,Total,Female,30 - 34,Census - de jure - complete tabulation,"Final figure, complete",2017,3606131,1
Japan,2015,Total,Female,30 - 34,Estimate - de jure,"Final figure, complete",2016,3617000,"1,2,4"
Japan,2015,Total,Female,31,Census - de jure - complete tabulation,"Final figure, complete",2017,716873,1
Japan,2015,Total,Female,32,Census - de jure - complete tabulation,"Final figure, complete",2017,727730,1
Japan,2015,Total,Female,33,Census - de jure - complete tabulation,"Final figure, complete",2017,730603,1
Japan,2015,Total,Female,34,Census - de jure - complete tabulation,"Final figure, complete",2017,737978,1
Japan,2015,Total,Female,35,Census - de jure - complete tabulation,"Final figure, complete",2017,770654,1
Japan,2015,Total,Female,35 - 39,Census - de jure - complete tabulation,"Final figure, complete",2017,4111955,1
Japan,2015,Total,Female,35 - 39,Estimate - de jure,"Final figure, complete",2016,4157000,"1,2,4"
Japan,2015,Total,Female,36,Census - de jure - complete tabulation,"Final figure, complete",2017,790480,1
Japan,2015,Total,Female,37,Census - de jure - complete tabulation,"Final figure, complete",2017,822348,1
Japan,2015,Total,Female,38,Census - de jure - complete tabulation,"Final figure, complete",2017,843804,1
Japan,2015,Total,Female,39,Census - de jure - complete tabulation,"Final figure, complete",2017,884669,1
Japan,2015,Total,Female,40,Census - de jure - complete tabulation,"Final figure, complete",2017,924082,1
Japan,2015,Total,Female,40 - 44,Census - de jure - complete tabulation,"Final figure, complete",2017,4818200,1
Japan,2015,Total,Female,40 - 44,Estimate - de jure,"Final figure, complete",2016,4842000,"1,2,4"
Japan,2015,Total,Female,41,Census - de jure - complete tabulation,"Final figure, complete",2017,974075,1
Japan,2015,Total,Female,42,Census - de jure - complete tabulation,"Final figure, complete",2017,994671,1
Japan,2015,Total,Female,43,Census - de jure - complete tabulation,"Final figure, complete",2017,974693,1
Japan,2015,Total,Female,44,Census - de jure - complete tabulation,"Final figure, complete",2017,950679,1
Japan,2015,Total,Female,45,Census - de jure - complete tabulation,"Final figure, complete",2017,922380,1
Japan,2015,Total,Female,45 - 49,Census - de jure - complete tabulation,"Final figure, complete",2017,4307927,1
Japan,2015,Total,Female,45 - 49,Estimate - de jure,"Final figure, complete",2016,4329000,"1,2,4"
Japan,2015,Total,Female,46,Census - de jure - complete tabulation,"Final figure, complete",2017,909657,1
Japan,2015,Total,Female,47,Census - de jure - complete tabulation,"Final figure, complete",2017,890291,1
Japan,2015,Total,Female,48,Census - de jure - complete tabulation,"Final figure, complete",2017,888578,1
Japan,2015,Total,Female,49,Census - de jure - complete tabulation,"Final figure, complete",2017,697021,1
Japan,2015,Total,Female,50,Census - de jure - complete tabulation,"Final figure, complete",2017,859623,1
Japan,2015,Total,Female,50 - 54,Census - de jure - complete tabulation,"Final figure, complete",2017,3961985,1
Japan,2015,Total,Female,50 - 54,Estimate - de jure,"Final figure, complete",2016,3947000,"1,2,4"
Japan,2015,Total,Female,51,Census - de jure - complete tabulation,"Final figure, complete",2017,805459,1
